sensor_id,timestamp,fill_level_percent,temperature_c,battery_v,fill_threshold,last_emptied,overflow,overflow_count,last_overflow
R718X-009,2025-10-25T09:12:26.760951+00:00,45,16.6,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:28.857440+00:00,45,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:30.942574+00:00,45,16.6,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:33.031306+00:00,46,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:35.120610+00:00,46,16.6,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:37.212978+00:00,46,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:39.301156+00:00,46,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:41.395883+00:00,46,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:43.486431+00:00,46,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:45.576648+00:00,46,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:47.668240+00:00,46,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:49.756480+00:00,47,16.6,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:51.851379+00:00,47,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:53.936442+00:00,47,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:56.029763+00:00,47,16.6,3.6,85,,False,0,
R718X-009,2025-10-25T09:12:58.113305+00:00,47,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:00.200194+00:00,47,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:02.290166+00:00,47,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:04.384844+00:00,48,16.6,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:06.471813+00:00,48,16.6,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:08.576900+00:00,48,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:10.666356+00:00,48,16.6,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:12.751476+00:00,48,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:14.840792+00:00,48,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:16.932811+00:00,48,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:19.028275+00:00,49,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:21.120787+00:00,49,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:23.214803+00:00,49,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:25.311184+00:00,49,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:27.403161+00:00,49,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:29.491798+00:00,49,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:31.577432+00:00,49,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:33.664459+00:00,49,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:35.769637+00:00,50,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:37.855387+00:00,50,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:39.946514+00:00,50,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:42.032292+00:00,50,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:44.120217+00:00,50,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:46.207627+00:00,50,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:48.291660+00:00,50,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:50.379056+00:00,51,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:52.466401+00:00,51,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:54.574850+00:00,51,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:56.666292+00:00,51,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:13:58.749638+00:00,51,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:00.842443+00:00,51,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:02.928177+00:00,51,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:05.017911+00:00,51,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:07.103695+00:00,52,16.6,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:09.196543+00:00,52,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:11.286983+00:00,52,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:13.377313+00:00,52,16.6,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:15.461405+00:00,52,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:17.550965+00:00,52,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:19.638920+00:00,52,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:21.724558+00:00,53,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:23.811842+00:00,53,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:25.902730+00:00,53,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:27.991132+00:00,53,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:30.076965+00:00,53,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:32.167161+00:00,53,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:34.261783+00:00,53,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:36.351832+00:00,53,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:38.451211+00:00,54,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:40.550480+00:00,54,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:42.639237+00:00,54,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:44.740625+00:00,54,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:46.829853+00:00,54,16.6,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:48.922158+00:00,54,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:51.016061+00:00,54,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:53.105019+00:00,55,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:55.191907+00:00,55,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:57.277795+00:00,55,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:14:59.374600+00:00,55,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:01.462095+00:00,55,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:03.560390+00:00,55,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:05.653907+00:00,55,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:07.743048+00:00,55,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:09.830935+00:00,56,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:11.918698+00:00,56,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:14.007843+00:00,56,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:16.098069+00:00,56,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:18.185593+00:00,56,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:20.272740+00:00,56,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:22.367001+00:00,56,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:24.460525+00:00,56,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:26.554221+00:00,57,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:28.645869+00:00,57,16.3,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:30.732180+00:00,57,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:32.821609+00:00,57,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:34.909202+00:00,57,16.4,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:36.995626+00:00,57,16.2,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:39.081524+00:00,57,16.5,3.6,85,,False,0,
R718X-009,2025-10-25T09:15:41.166837+00:00,57,16.5,3.6,85,,False,0,
