sensor_id,timestamp,fill_level_percent,temperature_c,battery_v,fill_threshold,last_emptied,overflow,overflow_count,last_overflow
R718X-016,2025-10-25T09:12:26.792210+00:00,92,16.6,3.6,85,,False,0,
R718X-016,2025-10-25T09:12:28.881657+00:00,2,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:12:30.967610+00:00,2,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:12:33.056655+00:00,2,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:12:35.146856+00:00,3,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:12:37.238679+00:00,3,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:12:39.327355+00:00,3,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:12:41.422962+00:00,3,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:12:43.514188+00:00,3,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:12:45.603389+00:00,3,16.6,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:12:47.694177+00:00,4,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:12:49.783181+00:00,4,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:12:51.875601+00:00,4,16.6,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:12:53.961753+00:00,4,16.6,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:12:56.053741+00:00,4,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:12:58.138085+00:00,4,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:00.226444+00:00,5,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:02.315753+00:00,5,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:04.410049+00:00,5,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:06.497148+00:00,5,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:08.603271+00:00,5,16.6,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:10.690405+00:00,5,16.6,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:12.778007+00:00,6,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:14.868079+00:00,6,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:16.961249+00:00,6,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:19.054917+00:00,6,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:21.147143+00:00,6,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:23.240791+00:00,7,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:25.335989+00:00,7,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:27.428305+00:00,7,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:29.515972+00:00,7,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:31.601066+00:00,7,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:33.690524+00:00,7,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:35.794671+00:00,8,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:37.880384+00:00,8,16.6,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:39.971192+00:00,8,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:42.056775+00:00,8,16.6,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:44.143657+00:00,8,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:46.231901+00:00,8,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:48.315826+00:00,9,16.6,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:50.402710+00:00,9,16.6,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:52.490185+00:00,9,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:54.601127+00:00,9,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:56.690417+00:00,9,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:13:58.774817+00:00,9,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:00.867768+00:00,10,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:02.952539+00:00,10,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:05.042631+00:00,10,16.6,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:07.129850+00:00,10,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:09.222795+00:00,10,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:11.312078+00:00,11,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:13.401330+00:00,11,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:15.487283+00:00,11,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:17.576696+00:00,11,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:19.663360+00:00,11,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:21.749086+00:00,11,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:23.837112+00:00,12,16.6,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:25.927295+00:00,12,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:28.015993+00:00,12,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:30.104536+00:00,12,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:32.195828+00:00,12,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:34.288732+00:00,12,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:36.377890+00:00,13,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:38.480590+00:00,13,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:40.576299+00:00,13,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:42.665559+00:00,13,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:44.768486+00:00,13,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:46.856003+00:00,13,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:48.950921+00:00,14,16.6,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:51.041555+00:00,14,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:53.129300+00:00,14,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:55.216222+00:00,14,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:57.304385+00:00,14,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:14:59.399089+00:00,14,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:01.486697+00:00,15,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:03.589588+00:00,15,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:05.677819+00:00,15,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:07.768159+00:00,15,16.6,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:09.857061+00:00,15,16.6,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:11.943676+00:00,16,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:14.033557+00:00,16,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:16.123158+00:00,16,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:18.210445+00:00,16,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:20.299784+00:00,16,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:22.393279+00:00,16,16.3,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:24.486146+00:00,17,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:26.579250+00:00,17,16.4,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:28.671281+00:00,17,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:30.757181+00:00,17,16.5,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:32.846661+00:00,17,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
R718X-016,2025-10-25T09:15:34.935091+00:00,18,16.2,3.6,85,2025-10-25T09:12:28.881678+00:00,False,0,
