sensor_id,timestamp,fill_level_percent,temperature_c,battery_v,fill_threshold,last_emptied,overflow,overflow_count,last_overflow
R718X-014,2025-10-25T09:12:26.783664+00:00,80,16.4,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:28.874697+00:00,80,16.3,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:30.960117+00:00,80,16.2,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:33.050003+00:00,80,16.6,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:35.139370+00:00,80,16.6,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:37.231411+00:00,80,16.4,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:39.319486+00:00,80,16.5,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:41.415178+00:00,80,16.6,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:43.506329+00:00,80,16.5,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:45.595774+00:00,80,16.4,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:47.687021+00:00,80,16.4,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:49.775553+00:00,81,16.3,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:51.868738+00:00,81,16.3,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:53.954319+00:00,81,16.5,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:56.047088+00:00,81,16.3,3.6,85,,False,0,
R718X-014,2025-10-25T09:12:58.131122+00:00,81,16.4,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:00.218315+00:00,81,16.4,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:02.308399+00:00,81,16.3,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:04.402696+00:00,81,16.3,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:06.489940+00:00,81,16.4,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:08.595970+00:00,81,16.5,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:10.683403+00:00,81,16.2,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:12.770630+00:00,81,16.4,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:14.859102+00:00,81,16.6,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:16.953666+00:00,81,16.5,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:19.046749+00:00,81,16.5,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:21.139016+00:00,81,16.2,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:23.233321+00:00,81,16.6,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:25.328968+00:00,81,16.3,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:27.421211+00:00,81,16.6,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:29.508924+00:00,81,16.2,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:31.594304+00:00,81,16.4,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:33.683246+00:00,81,16.4,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:35.787549+00:00,81,16.4,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:37.873182+00:00,81,16.4,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:39.964179+00:00,82,16.3,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:42.049743+00:00,82,16.3,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:44.137113+00:00,82,16.3,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:46.225043+00:00,82,16.6,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:48.309019+00:00,82,16.4,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:50.396192+00:00,82,16.6,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:52.483337+00:00,82,16.3,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:54.593734+00:00,82,16.6,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:56.683518+00:00,82,16.6,3.6,85,,False,0,
R718X-014,2025-10-25T09:13:58.767598+00:00,82,16.5,3.6,85,,False,0,
R718X-014,2025-10-25T09:14:00.860400+00:00,82,16.3,3.6,85,,False,0,
R718X-014,2025-10-25T09:14:02.945571+00:00,82,16.5,3.6,85,,False,0,
R718X-014,2025-10-25T09:14:05.035643+00:00,82,16.3,3.6,85,,False,0,
R718X-014,2025-10-25T09:14:07.122092+00:00,82,16.4,3.6,85,,False,0,
R718X-014,2025-10-25T09:14:09.215515+00:00,82,16.3,3.6,85,,False,0,
R718X-014,2025-10-25T09:14:11.304856+00:00,82,16.5,3.6,85,,False,0,
R718X-014,2025-10-25T09:14:13.394624+00:00,82,16.5,3.6,85,,False,0,
