sensor_id,timestamp,fill_level_percent,temperature_c,battery_v,fill_threshold,last_emptied,overflow,overflow_count,last_overflow
R718X-010,2025-10-25T09:12:26.766456+00:00,1,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:28.860817+00:00,1,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:30.946027+00:00,1,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:33.035045+00:00,2,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:35.124161+00:00,2,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:37.216725+00:00,2,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:39.304619+00:00,2,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:41.399607+00:00,2,16.6,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:43.490554+00:00,3,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:45.580590+00:00,3,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:47.672266+00:00,3,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:49.760193+00:00,3,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:51.854969+00:00,3,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:53.940142+00:00,4,16.6,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:56.033239+00:00,4,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:12:58.116791+00:00,4,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:00.203863+00:00,4,16.6,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:02.293609+00:00,4,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:04.388787+00:00,4,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:06.475428+00:00,5,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:08.580847+00:00,5,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:10.669694+00:00,5,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:12.755286+00:00,5,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:14.844346+00:00,5,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:16.936938+00:00,5,16.6,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:19.031548+00:00,6,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:21.124653+00:00,6,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:23.218721+00:00,6,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:25.314653+00:00,6,16.6,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:27.406734+00:00,6,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:29.495392+00:00,7,16.6,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:31.580829+00:00,7,16.6,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:33.667946+00:00,7,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:35.773414+00:00,7,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:37.858940+00:00,7,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:39.950144+00:00,7,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:42.035576+00:00,8,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:44.123685+00:00,8,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:46.210895+00:00,8,16.6,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:48.295092+00:00,8,16.6,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:50.382563+00:00,8,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:52.469655+00:00,8,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:54.578176+00:00,9,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:56.669653+00:00,9,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:13:58.753022+00:00,9,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:00.845882+00:00,9,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:02.931550+00:00,9,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:05.021440+00:00,9,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:07.107272+00:00,10,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:09.200637+00:00,10,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:11.290381+00:00,10,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:13.380649+00:00,10,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:15.464784+00:00,10,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:17.554976+00:00,10,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:19.642304+00:00,11,16.6,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:21.728102+00:00,11,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:23.815380+00:00,11,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:25.906327+00:00,11,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:27.994602+00:00,11,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:30.080770+00:00,12,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:32.170682+00:00,12,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:34.265911+00:00,12,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:36.355845+00:00,12,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:38.455381+00:00,12,16.6,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:40.554235+00:00,12,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:42.643062+00:00,13,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:44.744665+00:00,13,16.6,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:46.833513+00:00,13,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:48.926638+00:00,13,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:51.019743+00:00,13,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:53.108492+00:00,13,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:55.195627+00:00,14,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:57.281292+00:00,14,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:14:59.378329+00:00,14,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:01.465512+00:00,14,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:03.564264+00:00,14,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:05.657395+00:00,14,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:07.746876+00:00,15,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:09.834796+00:00,15,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:11.922522+00:00,15,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:14.011510+00:00,15,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:16.101656+00:00,15,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:18.189504+00:00,16,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:20.277220+00:00,16,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:22.370517+00:00,16,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:24.464950+00:00,16,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:26.557746+00:00,16,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:28.649487+00:00,16,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:30.735745+00:00,17,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:32.825416+00:00,17,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:34.912855+00:00,17,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:36.999000+00:00,17,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:39.085188+00:00,17,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:41.170752+00:00,17,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:43.257609+00:00,18,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:45.346305+00:00,18,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:47.442797+00:00,18,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:49.532815+00:00,18,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:51.621267+00:00,18,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:53.707349+00:00,19,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:55.798851+00:00,19,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:57.889651+00:00,19,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:15:59.984660+00:00,19,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:02.078070+00:00,19,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:04.171110+00:00,19,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:06.268145+00:00,20,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:08.357163+00:00,20,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:10.445244+00:00,20,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:12.534109+00:00,20,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:14.624054+00:00,20,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:16.717147+00:00,20,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:18.803566+00:00,21,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:20.888965+00:00,21,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:22.975922+00:00,21,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:25.061109+00:00,21,16.1,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:27.151725+00:00,21,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:29.238080+00:00,22,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:31.327136+00:00,22,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:33.417098+00:00,22,16.4,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:35.528718+00:00,22,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:37.613351+00:00,22,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:39.705359+00:00,22,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:41.790475+00:00,23,16.5,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:43.874940+00:00,23,16.3,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:45.966222+00:00,23,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:48.056798+00:00,23,16.2,3.6,85,,False,0,
R718X-010,2025-10-25T09:16:50.142425+00:00,23,16.2,3.6,85,,False,0,
