sensor_id,timestamp,fill_level_percent,temperature_c,battery_v,fill_threshold,last_emptied,overflow,overflow_count,last_overflow
R718X-008,2025-10-25T09:12:26.755345+00:00,82,16.3,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:28.853819+00:00,82,16.4,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:30.938993+00:00,82,16.4,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:33.027823+00:00,83,16.4,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:35.116915+00:00,83,16.3,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:37.209504+00:00,83,16.2,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:39.297207+00:00,83,16.3,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:41.391224+00:00,83,16.5,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:43.482018+00:00,83,16.3,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:45.573120+00:00,83,16.4,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:47.663952+00:00,83,16.3,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:49.752960+00:00,84,16.3,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:51.847961+00:00,84,16.4,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:53.932615+00:00,84,16.6,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:56.025543+00:00,84,16.3,3.6,85,,False,0,
R718X-008,2025-10-25T09:12:58.109736+00:00,84,16.3,3.6,85,,False,0,
R718X-008,2025-10-25T09:13:00.196543+00:00,84,16.5,3.6,85,,False,0,
R718X-008,2025-10-25T09:13:02.286459+00:00,84,16.4,3.6,85,,False,0,
R718X-008,2025-10-25T09:13:04.381391+00:00,85,16.4,3.6,85,,False,0,
R718X-008,2025-10-25T09:13:06.468240+00:00,85,16.3,3.6,85,,False,0,
R718X-008,2025-10-25T09:13:08.573373+00:00,85,16.4,3.6,85,,False,0,
R718X-008,2025-10-25T09:13:10.662707+00:00,85,16.4,3.6,85,,False,0,
R718X-008,2025-10-25T09:13:12.747502+00:00,2,16.3,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:14.837198+00:00,2,16.2,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:16.928553+00:00,2,16.6,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:19.024941+00:00,2,16.4,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:21.117055+00:00,3,16.3,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:23.211229+00:00,3,16.5,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:25.307232+00:00,3,16.5,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:27.399530+00:00,3,16.6,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:29.488441+00:00,3,16.2,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:31.574015+00:00,3,16.2,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:33.660810+00:00,3,16.5,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:35.765799+00:00,3,16.2,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:37.851425+00:00,4,16.6,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:39.943001+00:00,4,16.6,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:42.028854+00:00,4,16.4,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:44.116833+00:00,4,16.5,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:46.204277+00:00,4,16.3,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:48.288260+00:00,4,16.6,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:50.375883+00:00,4,16.3,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:52.462896+00:00,5,16.6,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:54.571211+00:00,5,16.6,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:56.662261+00:00,5,16.2,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:13:58.745674+00:00,5,16.6,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:00.838894+00:00,5,16.4,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:02.924698+00:00,5,16.5,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:05.013968+00:00,5,16.6,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:07.100159+00:00,5,16.5,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:09.193052+00:00,6,16.3,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:11.283181+00:00,6,16.5,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:13.373352+00:00,6,16.2,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:15.457123+00:00,6,16.4,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:17.547429+00:00,6,16.4,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:19.634001+00:00,6,16.5,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:21.721217+00:00,6,16.5,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:23.807937+00:00,7,16.4,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:25.899171+00:00,7,16.4,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:27.987519+00:00,7,16.4,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:30.073315+00:00,7,16.3,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:32.163308+00:00,7,16.6,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:34.257725+00:00,7,16.3,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:36.347752+00:00,7,16.2,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:38.446674+00:00,7,16.4,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:40.546591+00:00,8,16.6,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
R718X-008,2025-10-25T09:14:42.635382+00:00,8,16.3,3.6,85,2025-10-25T09:13:12.747525+00:00,False,0,
