sensor_id,timestamp,fill_level_percent,temperature_c,battery_v,fill_threshold,last_emptied,overflow,overflow_count,last_overflow
R718X-003,2025-10-25T09:12:26.729294+00:00,59,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:28.836459+00:00,59,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:30.920575+00:00,60,16.6,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:33.009117+00:00,60,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:35.097987+00:00,60,16.2,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:37.189876+00:00,60,16.6,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:39.278114+00:00,61,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:41.372342+00:00,61,16.6,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:43.462753+00:00,61,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:45.555963+00:00,61,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:47.645384+00:00,61,16.6,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:49.734420+00:00,62,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:51.829861+00:00,62,16.6,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:53.914640+00:00,62,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:56.006086+00:00,62,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:12:58.092733+00:00,62,16.5,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:00.178185+00:00,63,16.6,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:02.268566+00:00,63,16.5,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:04.361737+00:00,63,16.5,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:06.450226+00:00,63,16.2,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:08.552424+00:00,64,16.2,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:10.645140+00:00,64,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:12.729490+00:00,64,16.6,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:14.818554+00:00,64,16.5,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:16.907876+00:00,65,16.2,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:19.006323+00:00,65,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:21.097307+00:00,65,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:23.192173+00:00,65,16.6,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:25.288970+00:00,65,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:27.380583+00:00,66,16.5,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:29.468480+00:00,66,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:31.555205+00:00,66,16.5,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:33.642555+00:00,66,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:35.746587+00:00,67,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:37.833736+00:00,67,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:39.924149+00:00,67,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:42.010521+00:00,67,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:44.099374+00:00,67,16.5,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:46.186133+00:00,68,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:48.269991+00:00,68,16.5,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:50.358518+00:00,68,16.6,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:52.445239+00:00,68,16.5,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:54.549162+00:00,68,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:56.644418+00:00,69,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:13:58.728263+00:00,69,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:00.819637+00:00,69,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:02.907056+00:00,69,16.6,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:04.995901+00:00,70,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:07.080386+00:00,70,16.2,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:09.173576+00:00,70,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:11.265795+00:00,70,16.5,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:13.355259+00:00,70,16.2,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:15.439460+00:00,71,16.6,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:17.529666+00:00,71,16.6,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:19.616381+00:00,71,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:21.702687+00:00,71,16.5,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:23.789603+00:00,72,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:25.881125+00:00,72,16.3,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:27.967542+00:00,72,16.5,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:30.055574+00:00,72,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:32.143808+00:00,72,16.2,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:34.235970+00:00,73,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:36.328424+00:00,73,16.4,3.6,85,,False,0,
R718X-003,2025-10-25T09:14:38.424235+00:00,73,16.3,3.6,85,,False,0,
