sensor_id,timestamp,fill_level_percent,temperature_c,battery_v,fill_threshold,last_emptied,overflow,overflow_count,last_overflow
R718X-006,2025-10-25T09:12:26.744511+00:00,68,16.6,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:28.847053+00:00,68,16.5,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:30.932250+00:00,69,16.5,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:33.019815+00:00,69,16.3,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:35.109943+00:00,69,16.2,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:37.201378+00:00,69,16.5,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:39.289380+00:00,69,16.3,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:41.383409+00:00,70,16.3,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:43.474058+00:00,70,16.4,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:45.566191+00:00,70,16.6,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:47.656092+00:00,70,16.4,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:49.745529+00:00,71,16.3,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:51.840619+00:00,71,16.6,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:53.925347+00:00,71,16.4,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:56.017020+00:00,71,16.5,3.6,85,,False,0,
R718X-006,2025-10-25T09:12:58.102794+00:00,71,16.6,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:00.189184+00:00,72,16.4,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:02.279406+00:00,72,16.4,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:04.373668+00:00,72,16.3,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:06.460882+00:00,72,16.5,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:08.565781+00:00,73,16.5,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:10.655983+00:00,73,16.6,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:12.740389+00:00,73,16.4,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:14.829747+00:00,73,16.5,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:16.920355+00:00,73,16.6,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:19.017675+00:00,74,16.6,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:21.110100+00:00,74,16.6,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:23.203544+00:00,74,16.3,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:25.300099+00:00,74,16.5,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:27.392487+00:00,74,16.4,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:29.480756+00:00,75,16.6,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:31.566897+00:00,75,16.5,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:33.653631+00:00,75,16.6,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:35.758115+00:00,75,16.3,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:37.844519+00:00,76,16.6,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:39.936265+00:00,76,16.3,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:42.022100+00:00,76,16.3,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:44.109837+00:00,76,16.4,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:46.197522+00:00,76,16.5,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:48.281220+00:00,77,16.2,3.6,85,,False,0,
R718X-006,2025-10-25T09:13:50.369124+00:00,77,16.6,3.6,85,,False,0,
